Ejari Contract Number,Registration Date,Start Date,End Date,Version,Area,Contract Amount,Annual Amount,Is Free Hold?,Property Size (sq.m),Property Type,Property Sub Type,Number of Rooms,Usage,Nearest Metro,Nearest Mall,Nearest Landmark,Parking,No of Units,Master Project,Project
"0120210127004688","2024-02-25 09:41:30","2024-03-01 00:00:00","2025-02-28 00:00:00","Renewed","Al Satwa","48000","48000","Free Hold","89.2","Unit","Flat","","Residential","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0120210201003465","2024-02-25 16:32:35","2024-02-16 00:00:00","2025-02-15 00:00:00","Renewed","Business Bay","132300","132300","Non Free Hold","215.81","Unit","Flat","","Residential","","","","","1","",""
"0120210201004512","2024-02-25 16:23:22","2024-02-01 00:00:00","2025-01-31 00:00:00","Renewed","Naif","26000","26000","Non Free Hold","34.33","Unit","Flat","","Residential","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120210202004024","2024-02-25 22:33:27","2023-03-01 00:00:00","2024-02-28 00:00:00","Renewed","Al Warqa First","28500","28582.13","Non Free Hold","59","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120210203004914","2024-02-25 19:14:56","2024-02-01 00:00:00","2025-01-31 00:00:00","Renewed","Al Nahda First","36000","36000","Non Free Hold","57.3","Unit","Flat","","Residential","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120210209005111","2024-02-25 21:25:18","2024-02-29 00:00:00","2025-02-28 00:00:00","Renewed","Mirdif","90000","90000","Non Free Hold","2277","Villa","Villa","","Residential","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","1","",""
"0120210213001550","2024-02-25 15:43:56","2023-03-16 00:00:00","2024-03-15 00:00:00","Renewed","Al Hudaiba","70000","70000","Non Free Hold","162.77","Unit","Office","","Commercial","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0120210216000083","2024-02-25 08:46:12","2024-03-18 00:00:00","2025-03-17 00:00:00","Renewed","Al Qusais First","31200","31200","Non Free Hold","42.08","Unit","Flat","","Residential","Airport Free Zone","City Centre Mirdif","Dubai International Airport","","1","",""
"0120210216001983","2024-02-25 14:26:38","2024-02-17 00:00:00","2025-02-16 00:00:00","Renewed","Muhaisanah Fourth","43890","43890","Non Free Hold","102.94","Unit","Flat","","Residential","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120210221003486","2024-02-25 14:43:48","2024-03-05 00:00:00","2025-03-04 00:00:00","Renewed","Al Dhagaya","127000","127000","Non Free Hold","17.37","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0120210221004482","2024-02-25 12:26:52","2024-02-29 00:00:00","2024-11-30 00:00:00","Renewed","Al Thanyah Fifth","44470","58857.35","Free Hold","89.85","Unit","Flat","","Residential","Damac Properties","Marina Mall","Burj Al Arab","","1","","LAKE SHORE TOWER"
"0120210224002859","2024-02-25 15:42:03","2024-03-05 00:00:00","2025-03-04 00:00:00","Renewed","Al Dhagaya","127000","127000","Non Free Hold","23.88","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0120210301002018","2024-02-25 08:33:53","2024-03-04 00:00:00","2025-03-03 00:00:00","Renewed","Jabal Ali First","67253","67253","Free Hold","132","Unit","Flat","","Residential","","","","","1","",""
"0120210304000038","2024-02-25 16:10:06","2024-02-01 00:00:00","2025-01-31 00:00:00","Renewed","Jabal Ali First","46200","46200","Free Hold","90","Unit","Flat","","Residential","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","",""
"0120210309000054","2024-02-25 10:14:07","2024-02-16 00:00:00","2025-02-15 00:00:00","Renewed","Al Rashidiya","39000","39000","Non Free Hold","61.69","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120210309003086","2024-02-25 14:29:18","2024-03-05 00:00:00","2025-03-04 00:00:00","Renewed","Al Dhagaya","127000","127000","Non Free Hold","16.72","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0120210314005412","2024-02-25 13:33:41","2024-03-01 00:00:00","2025-02-28 00:00:00","Renewed","Muhaisanah Fourth","30000","30000","Non Free Hold","10","Unit","Flat","","Residential","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120210407002504","2024-02-25 13:11:20","2024-05-13 00:00:00","2025-05-12 00:00:00","Renewed","Al Barsha First","58000","58000","Non Free Hold","82","Unit","Flat","","Residential","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","","1","",""
"0120210727004340","2024-02-25 10:05:46","2023-09-15 00:00:00","2024-09-14 00:00:00","Renewed","Al Bada","70000","70000","Non Free Hold","126.02","Unit","Flat","","Residential","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0120210803000461","2024-02-25 20:36:34","2024-02-29 00:00:00","2025-02-28 00:00:00","Renewed","Al Nahda First","35000","35000","Non Free Hold","57.3","Unit","Flat","","Residential","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120210805004022","2024-02-25 22:40:29","2022-08-20 00:00:00","2024-08-16 00:00:00","Renewed","Jabal Ali First","75000","37651.82","Free Hold","140.67","Unit","Flat","","Residential","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","","YASAMINE -V"
"0120210805004022","2024-02-25 22:40:29","2022-08-20 00:00:00","2024-08-16 00:00:00","Renewed","Jabal Ali First","75000","37651.82","Free Hold","140.67","Unit","Flat","","Residential","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","","AZIZI. YASAMINE"
"0120211023000191","2024-02-25 08:35:48","2024-02-26 00:00:00","2024-05-25 00:00:00","Renewed","Madinat Dubai Almelaheyah","16800","67200","Non Free Hold","117.01","Unit","Flat","","Residential","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0120211023001434","2024-02-25 10:03:45","2024-01-09 00:00:00","2025-02-08 00:00:00","Renewed","Mankhool","44000","44000","Non Free Hold","792.94","Unit","Flat","","Residential","Burjuman Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0120211116001368","2024-02-25 10:51:53","2024-01-15 00:00:00","2025-01-14 00:00:00","Renewed","Al Karama","58000","58000","Non Free Hold","130.06","Unit","Flat","","Residential","Burjuman Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120211121002488","2024-02-25 16:21:16","2023-12-25 00:00:00","2024-06-24 00:00:00","Renewed","Business Bay","49612.5","99225","Non Free Hold","170.85","Unit","Flat","","Residential","","","","","1","",""
"0120211124004045","2024-02-25 08:38:14","2024-01-06 00:00:00","2025-01-31 00:00:00","Renewed","Eyal Nasser","60000","60000","Non Free Hold","13","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","2","",""
"0120211124004045","2024-02-25 08:38:14","2024-01-06 00:00:00","2025-01-31 00:00:00","Renewed","Eyal Nasser","60000","60000","Non Free Hold","13","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","2","",""
"0120211127001903","2024-02-25 11:50:04","2024-02-01 00:00:00","2025-02-28 00:00:00","Renewed","Al Raffa","56000","56000","Non Free Hold","1513.44","Unit","Flat","","Residential","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0120211128002640","2024-02-25 18:03:19","2024-01-01 00:00:00","2024-12-31 00:00:00","Renewed","Al Qusais Second","38850","38850","Non Free Hold","1","Unit","Flat","","Residential","Airport Free Zone","City Centre Mirdif","Dubai International Airport","","1","",""
"0120211128005777","2024-02-25 18:27:41","2024-01-01 00:00:00","2024-12-31 00:00:00","Renewed","Muhaisanah Fourth","33000","33000","Non Free Hold","78","Unit","Flat","","Residential","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120211130000960","2024-02-25 10:58:41","2024-02-05 00:00:00","2025-03-04 00:00:00","Renewed","Al Qusais First","47000","47000","Non Free Hold","1176.44","Unit","Flat","","Residential","Airport Free Zone","City Centre Mirdif","Dubai International Airport","","1","",""
"0120211130003539","2024-02-25 11:03:21","2024-02-05 00:00:00","2025-03-04 00:00:00","Renewed","Al Qusais First","47000","47000","Non Free Hold","670.88","Unit","Flat","","Residential","Airport Free Zone","City Centre Mirdif","Dubai International Airport","","1","",""
"0120211206004177","2024-02-25 20:06:36","2024-01-01 00:00:00","2024-12-31 00:00:00","Renewed","Naif","38000","38000","Non Free Hold","35.95","Unit","Flat","","Residential","Union Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120211227001842","2024-02-25 09:52:25","2024-01-15 00:00:00","2025-01-14 00:00:00","Renewed","Al Qusais First","55000","55000","Non Free Hold","118.39","Unit","Flat","","Residential","Airport Free Zone","City Centre Mirdif","Dubai International Airport","","1","",""
"0120211229002246","2024-02-25 16:52:58","2024-02-05 00:00:00","2025-02-04 00:00:00","Renewed","Business Bay","97020","97020","Non Free Hold","170.85","Unit","Flat","","Residential","","","","","1","",""
"0120220103002378","2024-02-25 20:43:33","2024-01-10 00:00:00","2025-01-09 00:00:00","Renewed","Al Nahda Second","29000","29000","Non Free Hold","74.32","Unit","Flat","","Residential","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120220103003442","2024-02-25 10:44:38","2024-02-09 00:00:00","2025-03-08 00:00:00","Renewed","Mankhool","75300","75300","Non Free Hold","1634.5","Unit","Flat","","Residential","Burjuman Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0120220107001224","2024-02-25 12:47:58","2024-02-01 00:00:00","2025-01-31 00:00:00","Renewed","Al Karama","60000","60000","Non Free Hold","130.06","Unit","Flat","","Residential","Burjuman Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120220110003701","2024-02-25 15:37:59","2023-12-29 00:00:00","2024-12-28 00:00:00","Renewed","Al Hudaiba","40000","40000","Non Free Hold","65.5","Unit","Flat","","Residential","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0120220110004290","2024-02-25 09:57:03","2024-02-11 00:00:00","2025-02-10 00:00:00","Renewed","Al Karama","65000","65000","Non Free Hold","77.76","Unit","Flat","","Residential","ADCB Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120220111000304","2024-02-25 13:18:19","2024-02-25 00:00:00","2025-02-24 00:00:00","Renewed","Al Warsan First","33000","33000","Free Hold","71.74","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","","","1","",""
"0120220112004993","2024-02-25 12:54:15","2024-02-12 00:00:00","2025-02-11 00:00:00","Renewed","Jabal Ali First","50000","50000","Free Hold","46","Unit","Flat","","Residential","","","","","1","",""
"0120220114001387","2024-02-25 12:00:30","2024-02-20 00:00:00","2025-02-19 00:00:00","Renewed","Al Murqabat","43700","43700","Non Free Hold","65.03","Unit","Flat","","Residential","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120220117001848","2024-02-25 19:16:44","2024-01-01 00:00:00","2024-12-31 00:00:00","Renewed","Al Thanyah First","82885","82885","Free Hold","43.69","Unit","Shop","","Commercial","Dubai Internet City","Mall of the Emirates","Burj Al Arab","","1","",""
"0120220119002444","2024-02-25 13:24:15","2024-02-20 00:00:00","2025-02-19 00:00:00","Renewed","Al Barsha First","62000","62000","Non Free Hold","82","Unit","Flat","","Residential","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","","1","",""
"0120220121000611","2024-02-25 08:23:40","2024-02-27 00:00:00","2025-02-26 00:00:00","Renewed","Jabal Ali First","45980","45980","Free Hold","93","Unit","Flat","","Residential","","","","","1","",""
"0120220122000357","2024-02-25 09:42:31","2024-02-25 00:00:00","2025-02-24 00:00:00","Renewed","Al Nahda Second","33500","33500","Non Free Hold","69.68","Unit","Flat","","Residential","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120220123000213","2024-02-25 19:41:55","2024-03-01 00:00:00","2025-02-28 00:00:00","Renewed","Al Karama","49350","49350","Non Free Hold","87.79","Unit","Flat","","Residential","ADCB Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0120220131005132","2024-02-25 15:44:48","2024-03-05 00:00:00","2025-03-04 00:00:00","Renewed","Wadi Al Safa 5","32400","32400","Free Hold","64.88","Unit","Flat","","Residential","","","IMG World Adventures","","1","",""
"0120220201003206","2024-02-25 13:51:36","2024-02-29 00:00:00","2025-02-28 00:00:00","Renewed","Al Mararr","55000","55000","Non Free Hold","13","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0120220202003961","2024-02-25 11:21:18","2024-03-05 00:00:00","2025-03-04 00:00:00","Renewed","Al Nahda Second","54000","54000","Non Free Hold","113.34","Unit","Flat","","Residential","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120220203000928","2024-02-25 10:03:24","2024-02-05 00:00:00","2025-02-04 00:00:00","Renewed","Naif","31000","31000","Non Free Hold","31.06","Unit","Flat","","Residential","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120220205000536","2024-02-25 11:41:46","2024-02-20 00:00:00","2025-02-19 00:00:00","Renewed","Al Warqa First","37400","37400","Non Free Hold","57.41","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120220205000872","2024-02-25 13:28:07","2024-03-05 00:00:00","2025-03-04 00:00:00","Renewed","Al Dhagaya","902000","902000","Non Free Hold","18.67","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","3","",""
"0120220205000872","2024-02-25 13:28:07","2024-03-05 00:00:00","2025-03-04 00:00:00","Renewed","Al Dhagaya","902000","902000","Non Free Hold","17.09","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","3","",""
"0120220205000872","2024-02-25 13:28:07","2024-03-05 00:00:00","2025-03-04 00:00:00","Renewed","Al Dhagaya","902000","902000","Non Free Hold","15.14","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","3","",""
"0120220206000766","2024-02-25 14:16:08","2024-03-10 00:00:00","2025-03-09 00:00:00","Renewed","Wadi Al Safa 5","33600","33600","Free Hold","66.22","Unit","Flat","","Residential","","","","","1","",""
"0120220208005566","2024-02-25 15:44:39","2024-02-20 00:00:00","2025-02-19 00:00:00","Renewed","Eyal Nasser","55000","55000","Non Free Hold","18","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0120220209003543","2024-02-25 11:22:59","2024-02-15 00:00:00","2025-02-14 00:00:00","Renewed","Al Warqa First","31900","31900","Non Free Hold","62.74","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120220215001364","2024-02-25 14:46:46","2024-02-29 00:00:00","2025-02-28 00:00:00","Renewed","Wadi Al Safa 5","42000","42000","Free Hold","95.59","Unit","Flat","","Residential","","","IMG World Adventures","","1","",""
"0120220215005276","2024-02-25 18:24:40","2024-03-25 00:00:00","2025-03-24 00:00:00","Renewed","Business Bay","115762","115762","Non Free Hold","151.06","Unit","Flat","","Residential","Business Bay Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0120220217002844","2024-02-25 16:17:54","2024-02-18 00:00:00","2025-02-17 00:00:00","Renewed","Al Baraha","26000","26000","Non Free Hold","10","Unit","Flat","","Residential","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120220218003727","2024-02-25 12:09:13","2024-02-25 00:00:00","2025-02-24 00:00:00","Renewed","Muhaisanah Fourth","35699","35699","Non Free Hold","98.85","Unit","Flat","","Residential","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120220219000416","2024-02-25 09:48:51","2024-03-25 00:00:00","2025-03-24 00:00:00","Renewed","Jabal Ali First","45980","45980","Free Hold","88","Unit","Flat","","Residential","","","","","1","",""
