Ejari Contract Number,Registration Date,Start Date,End Date,Version,Area,Contract Amount,Annual Amount,Is Free Hold?,Property Size (sq.m),Property Type,Property Sub Type,Number of Rooms,Usage,Nearest Metro,Nearest Mall,Nearest Landmark,Parking,No of Units,Master Project,Project
"0120230820001118","2023-08-20 22:37:39","2023-06-01 00:00:00","2024-05-31 00:00:00","New","Naif","24000","24000","Non Free Hold","32","Unit","Office","","Commercial","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120230820001123","2023-08-20 23:00:37","2023-06-01 00:00:00","2024-05-31 00:00:00","New","Port Saeed","24000","24000","Non Free Hold","32","Unit","Office","","Commercial","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120230820001125","2023-08-20 23:03:35","2023-09-15 00:00:00","2024-09-14 00:00:00","New","Naif","240000","240000","Non Free Hold","25.36","Unit","Shop","","Commercial","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","","2","",""
"0120230820001125","2023-08-20 23:03:35","2023-09-15 00:00:00","2024-09-14 00:00:00","New","Naif","240000","240000","Non Free Hold","25.7","Unit","Shop","","Commercial","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","","2","",""
"0120230820001126","2023-08-20 23:26:25","2023-08-20 00:00:00","2024-08-19 00:00:00","New","Al Hebiah Third","55000","55000","Free Hold","77.72","Unit","Flat","","Residential","","","Motor City","","1","","DAMAC HILLS - LORETO"
"0220140902000548","2023-08-20 14:22:00","2023-09-01 00:00:00","2024-08-31 00:00:00","Renewed","Marsa Dubai","93000","93000","Free Hold","99","Unit","Flat","","Residential","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","","1","",""
"0220170718003851","2023-08-20 21:57:02","2023-07-15 00:00:00","2024-07-14 00:00:00","Renewed","Al Thanyah Fifth","234000","234000","Free Hold","502","Villa","Villa","3","Residential","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","","JUMEIRAH PARK - PACKAGE 5A"
"0220170813003421","2023-08-20 13:05:05","2023-08-14 00:00:00","2024-08-13 00:00:00","Renewed","Al Thanayah Fourth","320000","320000","Free Hold","540","Villa","Villa","5","Residential","Damac Properties","Marina Mall","Sports City Swimming Academy","","1","",""
"0220170924003140","2023-08-20 21:43:27","2023-09-15 00:00:00","2024-09-14 00:00:00","Renewed","Palm Jumeirah","250000","250000","Free Hold","1245","Villa","Villa","5","Residential","Al Sufouh","Marina Mall","Burj Al Arab","","1","",""
"0220171104000851","2023-08-20 11:02:15","2023-08-10 00:00:00","2024-08-09 00:00:00","Renewed","Eyal Nasser","95000","95000","Non Free Hold","20","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0220190327000327","2023-08-20 14:12:34","2023-04-02 00:00:00","2024-04-01 00:00:00","Renewed","Al Thanyah Third","97650","97650","Free Hold","134","Unit","Flat","","Residential","Dubai Internet City","Marina Mall","Burj Al Arab","","1","",""
"0220190610001699","2023-08-20 11:48:48","2023-07-05 00:00:00","2024-07-04 00:00:00","Renewed","Mirdif","90000","90000","Non Free Hold","2090","Villa","Villa","","Residential","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0220190622001629","2023-08-20 11:29:56","2023-06-22 00:00:00","2023-12-13 00:00:00","Renewed","Business Bay","16781","35123.02","Free Hold","41","Unit","Office","","Commercial","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","","1","","TAMANI ARTS OFFICES"
"0220190807003062","2023-08-20 12:38:10","2023-08-15 00:00:00","2024-08-14 00:00:00","Renewed","Jabal Ali First","36000","36000","Free Hold","35","Unit","Flat","","Residential","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","","CANDACE ACACIA HOTEL APARTMENTS"
"0220190807003062","2023-08-20 12:38:10","2023-08-15 00:00:00","2024-08-14 00:00:00","Renewed","Jabal Ali First","36000","36000","Free Hold","35","Unit","Flat","","Residential","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","","AZIZI FEIROUZ I"
"0220190824000623","2023-08-20 14:08:29","2023-08-21 00:00:00","2024-08-20 00:00:00","Renewed","Marsa Dubai","120000","120000","Free Hold","111","Unit","Flat","","Residential","Jumeirah Beach Residency","Marina Mall","Burj Al Arab","","1","",""
"0220190926002889","2023-08-20 09:48:41","2022-10-01 00:00:00","2023-09-30 00:00:00","Renewed","Wadi Al Safa 6","240000","240000","Free Hold","721","Villa","Villa","5","Residential","First Abu Dhabi Bank Metro Station","","Motor City","","1","",""
"0220191023000392","2023-08-20 10:31:36","2022-11-14 00:00:00","2023-11-13 00:00:00","Renewed","Al Jadaf","68000","68000","Free Hold","103","Unit","Flat","","Residential","Al Jadaf Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0220191113003041","2023-08-20 12:03:02","2023-11-24 00:00:00","2024-11-23 00:00:00","Renewed","Mirdif","90000","90000","Non Free Hold","1","Villa","Villa","","Residential","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0220200125000027","2023-08-20 19:58:13","2023-02-01 00:00:00","2024-01-31 00:00:00","Renewed","Hadaeq Sheikh Mohammed Bin Rashid","141750","141750","Free Hold","277","Villa","Villa","5","Residential","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","","1","","MAPLE"
"0220200307000845","2023-08-20 17:15:39","2023-03-13 00:00:00","2024-03-12 00:00:00","Renewed","Al Thanayah Fourth","132300","132300","Free Hold","354","Villa","Villa","3","Residential","Damac Properties","Marina Mall","Sports City Swimming Academy","","1","",""
"0220200611001129","2023-08-20 10:13:07","2023-07-09 00:00:00","2024-07-08 00:00:00","Renewed","Al Qusais First","32000","32000","Non Free Hold","0","Unit","Flat","","Residential","Airport Free Zone","City Centre Mirdif","Dubai International Airport","","1","",""
"0220200621002735","2023-08-20 16:49:03","2023-06-11 00:00:00","2024-06-10 00:00:00","Renewed","Al Hebiah Fourth","30000","30000","Free Hold","60","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","UNIESTATE SPORTS TOWER"
"0220200701002010","2023-08-20 17:01:16","2023-07-05 00:00:00","2024-07-04 00:00:00","Renewed","Al Thanayah Fourth","105000","105000","Free Hold","307","Villa","Villa","2","Residential","Damac Properties","Marina Mall","Sports City Swimming Academy","","1","",""
"0220200702001050","2023-08-20 07:28:31","2023-07-16 00:00:00","2024-07-15 00:00:00","Renewed","Hor Al Anz","65000","65000","Non Free Hold","30","Unit","Shop","","Commercial","Abu Hail Metro Station","","Dubai International Airport","","1","",""
"0220200716003886","2023-08-20 14:27:00","2023-07-20 00:00:00","2024-07-19 00:00:00","Renewed","Al Barsha South Fourth","65100","65100","Free Hold","88","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","BELGRAVIA"
"0220200716003886","2023-08-20 14:21:06","2021-07-20 00:00:00","2022-07-19 00:00:00","Renewed","Al Barsha South Fourth","62000","62000","Free Hold","88","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","BELGRAVIA"
"0220200716003886","2023-08-20 14:24:18","2022-07-20 00:00:00","2023-07-19 00:00:00","Renewed","Al Barsha South Fourth","62000","62000","Free Hold","88","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","BELGRAVIA"
"0220200721003931","2023-08-20 13:58:57","2023-08-01 00:00:00","2024-07-31 00:00:00","Renewed","Al Hebiah Fourth","55000","55000","Free Hold","125","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","ELITE 10 SPORTS RESIDENCE"
"0220200816000810","2023-08-20 11:44:37","2023-08-01 00:00:00","2024-07-31 00:00:00","Renewed","Al Dhagaya","35000","35000","Non Free Hold","20","Unit","Office","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0220200817004150","2023-08-20 12:28:08","2023-09-01 00:00:00","2024-08-31 00:00:00","Renewed","Marsa Dubai","92000","92000","Free Hold","132","Unit","Flat","","Residential","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","","1","",""
"0220200819002605","2023-08-20 10:43:04","2023-09-01 00:00:00","2024-08-31 00:00:00","Renewed","Al Hebiah Sixth","120000","120000","Free Hold","216","Villa","Villa","3","Residential","","","Dubai Cycling Course","","1","","ARABELLA 2 - TOWNHOUSES AT MUDON"
"0220200819004013","2023-08-20 18:38:31","2023-08-20 00:00:00","2024-08-19 00:00:00","Renewed","Al Barshaa South Third","30000","30000","Free Hold","40","Unit","Flat","","Residential","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","","1","","Resortz Residence"
"0220200830002469","2023-08-20 12:56:46","2023-09-01 00:00:00","2024-08-31 00:00:00","Renewed","Al Yelayiss 2","40950","40950","Free Hold","64","Unit","Flat","","Residential","","","Dubai Cycling Course","","1","","RAWDA APARTMENTS"
"0220200912000350","2023-08-20 12:05:58","2023-09-17 00:00:00","2024-09-16 00:00:00","Renewed","Al Thanyah Third","121000","121000","Free Hold","119","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Burj Al Arab","","1","",""
"0220201220000400","2023-08-20 12:03:55","2022-12-10 00:00:00","2023-12-09 00:00:00","Renewed","Marsa Dubai","70350","70350","Free Hold","67","Unit","Flat","","Residential","Jumeirah Beach Residency","Marina Mall","Sports City Swimming Academy","","1","","EDEN BLUE"
"0220201220000400","2023-08-20 12:00:32","2021-12-10 00:00:00","2022-12-09 00:00:00","Renewed","Marsa Dubai","70350","70350","Free Hold","67","Unit","Flat","","Residential","Jumeirah Beach Residency","Marina Mall","Sports City Swimming Academy","","1","","EDEN BLUE"
"0220201220000400","2023-08-20 12:00:32","2021-12-10 00:00:00","2022-12-09 00:00:00","Renewed","Marsa Dubai","70350","70350","Free Hold","67","Unit","Flat","","Residential","Jumeirah Beach Residency","Marina Mall","Sports City Swimming Academy","","1","","Studio One"
"0220201220000400","2023-08-20 12:03:55","2022-12-10 00:00:00","2023-12-09 00:00:00","Renewed","Marsa Dubai","70350","70350","Free Hold","67","Unit","Flat","","Residential","Jumeirah Beach Residency","Marina Mall","Sports City Swimming Academy","","1","","Studio One"
"0220210220001234","2023-08-20 12:44:33","2023-08-09 00:00:00","2024-02-08 00:00:00","Renewed","Marsa Dubai","50000","100000","Free Hold","119","Unit","Flat","","Residential","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","","1","",""
"0220210401002443","2023-08-20 10:55:19","2022-04-02 00:00:00","2023-04-01 00:00:00","Renewed","Al Hebiah Fifth","48000","48000","Free Hold","148","Unit","Flat","","Residential","","","Motor City","","1","","REMRAAM"
"0220210401002443","2023-08-20 10:59:19","2023-04-02 00:00:00","2024-04-01 00:00:00","Renewed","Al Hebiah Fifth","50400","50400","Free Hold","148","Unit","Flat","","Residential","","","Motor City","","1","","REMRAAM"
"0220210401002443","2023-08-20 10:59:19","2023-04-02 00:00:00","2024-04-01 00:00:00","Renewed","Al Hebiah Fifth","50400","50400","Free Hold","148","Unit","Flat","","Residential","","","Motor City","","1","","REMRAAM - AL RAMTH 2"
"0220210401002443","2023-08-20 10:55:19","2022-04-02 00:00:00","2023-04-01 00:00:00","Renewed","Al Hebiah Fifth","48000","48000","Free Hold","148","Unit","Flat","","Residential","","","Motor City","","1","","REMRAAM"
"0220210401002443","2023-08-20 10:59:19","2023-04-02 00:00:00","2024-04-01 00:00:00","Renewed","Al Hebiah Fifth","50400","50400","Free Hold","148","Unit","Flat","","Residential","","","Motor City","","1","","REMRAAM"
"0220210401002443","2023-08-20 10:55:19","2022-04-02 00:00:00","2023-04-01 00:00:00","Renewed","Al Hebiah Fifth","48000","48000","Free Hold","148","Unit","Flat","","Residential","","","Motor City","","1","","Remraam - Al Ramth"
"0220210401002443","2023-08-20 10:59:19","2023-04-02 00:00:00","2024-04-01 00:00:00","Renewed","Al Hebiah Fifth","50400","50400","Free Hold","148","Unit","Flat","","Residential","","","Motor City","","1","","Remraam - Al Ramth"
"0220210401002443","2023-08-20 10:55:19","2022-04-02 00:00:00","2023-04-01 00:00:00","Renewed","Al Hebiah Fifth","48000","48000","Free Hold","148","Unit","Flat","","Residential","","","Motor City","","1","","REMRAAM - AL RAMTH 2"
"0220210428003657","2023-08-20 10:39:12","2023-04-28 00:00:00","2024-04-27 00:00:00","Renewed","Marsa Dubai","135000","135000","Free Hold","138","Unit","Flat","","Residential","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","","1","","PARK ISLANDS"
"0220210531003748","2023-08-20 13:00:04","2023-06-01 00:00:00","2024-05-31 00:00:00","Renewed","Business Bay","95000","95000","Free Hold","119","Unit","Flat","","Residential","Business Bay Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0220210610003783","2023-08-20 11:10:49","2023-08-09 00:00:00","2024-08-08 00:00:00","Renewed","Dubai Investment Park Second","60000","60000","Free Hold","134","Unit","Flat","","Residential","","","Sports City Swimming Academy","","1","","CENTURION RESIDENCE"
"0220210628000026","2023-08-20 15:30:06","2023-07-02 00:00:00","2024-07-01 00:00:00","Renewed","Al Yelayiss 1","115000","115000","Free Hold","305","Villa","Villa","3","Residential","","","Dubai Cycling Course","","1","","REEM - MIRA OASIS COMMUNITY"
"0220210708000485","2023-08-20 11:04:41","2023-07-01 00:00:00","2024-06-30 00:00:00","Renewed","Al Hebiah Fifth","41000","41000","Free Hold","91","Unit","Flat","","Residential","","","Motor City","","1","","Remraam - Al Ramth"
"0220210708000485","2023-08-20 11:04:41","2023-07-01 00:00:00","2024-06-30 00:00:00","Renewed","Al Hebiah Fifth","41000","41000","Free Hold","91","Unit","Flat","","Residential","","","Motor City","","1","","REMRAAM - AL RAMTH 2"
"0220210708000485","2023-08-20 11:04:41","2023-07-01 00:00:00","2024-06-30 00:00:00","Renewed","Al Hebiah Fifth","41000","41000","Free Hold","91","Unit","Flat","","Residential","","","Motor City","","1","","REMRAAM"
"0220210708000485","2023-08-20 11:04:41","2023-07-01 00:00:00","2024-06-30 00:00:00","Renewed","Al Hebiah Fifth","41000","41000","Free Hold","91","Unit","Flat","","Residential","","","Motor City","","1","","REMRAAM"
"0220210712002450","2023-08-20 08:40:55","2023-07-15 00:00:00","2024-07-14 00:00:00","Renewed","Al Thanyah Third","105000","105000","Free Hold","131","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Burj Al Arab","","1","",""
"0220210713004020","2023-08-20 12:36:57","2023-07-17 00:00:00","2024-07-16 00:00:00","Renewed","Al Yelayiss 1","102000","102000","Free Hold","216","Villa","Villa","3","Residential","","","Dubai Cycling Course","","1","","REEM-MIRA COMMUNITY PH 4"
"0220210725002847","2023-08-20 11:35:52","2023-07-21 00:00:00","2024-07-20 00:00:00","Renewed","Al Thanyah Third","118800","118800","Free Hold","155","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Burj Al Arab","","1","",""
"0220210729002716","2023-08-20 08:02:26","2023-07-20 00:00:00","2023-09-19 00:00:00","Renewed","Al Thanayah Fourth","30833.31","184999.86","Free Hold","256","Villa","Villa","4","Residential","Damac Properties","Marina Mall","Sports City Swimming Academy","","1","",""
"0220210731000577","2023-08-20 08:43:19","2023-08-17 00:00:00","2024-08-16 00:00:00","Renewed","Al Thanyah Third","126000","126000","Free Hold","136","Unit","Flat","","Residential","Dubai Internet City","Marina Mall","Burj Al Arab","","1","","MOSELA"
"0220210801004511","2023-08-20 18:32:39","2023-08-01 00:00:00","2024-07-31 00:00:00","Renewed","Me'Aisem First","36300","36300","Free Hold","58","Unit","Flat","","Residential","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","","JANNAT"
"0220210802002023","2023-08-20 09:54:22","2023-08-01 00:00:00","2024-07-31 00:00:00","Renewed","Al Hebiah Fourth","220500","220500","Free Hold","622","Villa","Villa","5","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","",""
"0220210802004975","2023-08-20 12:36:14","2023-08-05 00:00:00","2024-08-04 00:00:00","Renewed","Al Barsha South Fifth","41400","41400","Free Hold","74","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","IMPERIAL RESIDENCE"
"0220210804000894","2023-08-20 15:31:22","2023-08-20 00:00:00","2024-08-19 00:00:00","Renewed","Marsa Dubai","115500","115500","Free Hold","142","Unit","Flat","","Residential","Marina Towers","Marina Mall","Burj Al Arab","","1","",""
"0220210804003963","2023-08-20 09:11:07","2023-08-07 00:00:00","2024-08-06 00:00:00","Renewed","Al Barsha South Fourth","31000","31000","Free Hold","40","Unit","Flat","","Residential","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","","1","","CRYSTAL RESIDENCE"
"0220210808000280","2023-08-20 17:32:00","2023-08-15 00:00:00","2024-08-14 00:00:00","Renewed","Al Barsha South Fourth","46200","46200","Free Hold","77","Unit","Flat","","Residential","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","","1","","ROXANA RESIDENCE "
"0220210811001745","2023-08-20 13:02:52","2023-08-12 00:00:00","2024-08-11 00:00:00","Renewed","Al Warsan First","29000","29000","Free Hold","67","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","","","1","",""
"0220210815004725","2023-08-20 18:05:24","2023-08-20 00:00:00","2024-08-19 00:00:00","Renewed","Me'Aisem First","38587","38587","Free Hold","66","Unit","Flat","","Residential","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","","JANNAT"
"0220210818000711","2023-08-20 18:59:42","2023-08-21 00:00:00","2024-08-20 00:00:00","Renewed","Al Barsha South Fourth","50000","50000","Free Hold","69","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","THE CONCOURSE"
"0220210818000711","2023-08-20 18:59:42","2023-08-21 00:00:00","2024-08-20 00:00:00","Renewed","Al Barsha South Fourth","50000","50000","Free Hold","69","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","GHALIA"
"0220210819001022","2023-08-20 10:34:41","2023-09-05 00:00:00","2024-09-04 00:00:00","Renewed","Al Barsha South Fourth","44000","44000","Free Hold","70","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","BLOOM HEIGHTS"
"0220210819001022","2023-08-20 10:34:41","2023-09-05 00:00:00","2024-09-04 00:00:00","Renewed","Al Barsha South Fourth","44000","44000","Free Hold","70","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","CANAL VIEWS"
"0220210819003044","2023-08-20 14:34:35","2023-08-18 00:00:00","2024-08-17 00:00:00","Renewed","Al Barsha South Fourth","85000","85000","Free Hold","99","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","CANAL VIEWS"
"0220210819003044","2023-08-20 14:34:35","2023-08-18 00:00:00","2024-08-17 00:00:00","Renewed","Al Barsha South Fourth","85000","85000","Free Hold","99","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","BLOOM HEIGHTS"
"0220210828001262","2023-08-20 17:44:45","2022-08-01 00:00:00","2023-07-31 00:00:00","Renewed","Wadi Al Safa 5","92000","92000","Free Hold","165","Villa","Villa","2","Residential","","","IMG World Adventures","","1","","Villanova Amaranta A "
"0220210830001376","2023-08-20 14:04:49","2023-09-05 00:00:00","2024-09-04 00:00:00","Renewed","Al Yelayiss 2","155000","155000","Free Hold","268","Villa","Villa","4","Residential","","","","","1","","NOOR TOWNHOUSES"
"0220210904001428","2023-08-20 18:22:06","2023-08-08 00:00:00","2024-08-07 00:00:00","Renewed","Al Barsha South Fourth","50400","50400","Free Hold","91","Unit","Flat","","Residential","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","","1","","ALCOVE"
"0220210905004129","2023-08-20 09:53:33","2023-08-31 00:00:00","2024-08-30 00:00:00","Renewed","Hadaeq Sheikh Mohammed Bin Rashid","165000","165000","Free Hold","270","Villa","Villa","4","Residential","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Global Village","","1","","Maple III"
"0220210926000670","2023-08-20 17:34:47","2023-10-01 00:00:00","2024-09-30 00:00:00","Renewed","Al Barsha South Fourth","34000","34000","Free Hold","48","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","DUNES TOWER"
"0220210926000670","2023-08-20 17:34:47","2023-10-01 00:00:00","2024-09-30 00:00:00","Renewed","Al Barsha South Fourth","34000","34000","Free Hold","48","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","REEF RESIDENCE"
"0220211130001461","2023-08-20 13:02:28","2022-12-10 00:00:00","2024-01-25 00:00:00","Renewed","Al Barsha South Fourth","43000","43000","Free Hold","87","Unit","Flat","","Residential","Dubai Internet City","Marina Mall","Sports City Swimming Academy","","1","",""
"0220211219001685","2023-08-20 16:53:10","2022-12-25 00:00:00","2023-12-24 00:00:00","Renewed","Al Hebiah Fourth","36800","36800","Free Hold","76","Unit","Flat","","Residential","Dubai Internet City","Marina Mall","Sports City Swimming Academy","","1","","RED RESIDENCE"
"0220220310002099","2023-08-20 15:01:46","2023-03-20 00:00:00","2024-03-19 00:00:00","Renewed","Al Yufrah 3","46000","46000","Free Hold","112","Villa","Villa","3","Residential","","","","","1","","DAMAC HILLS (2) - BASSWOOD "
"0220220315005736","2023-08-20 15:58:09","2023-03-20 00:00:00","2024-03-19 00:00:00","Renewed","Marsa Dubai","105000","105000","Free Hold","130","Unit","Flat","","Residential","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","","1","",""
"0220220408002702","2023-08-20 17:26:27","2023-04-14 00:00:00","2024-05-13 00:00:00","Renewed","Al Barsha South Fourth","50000","50000","Free Hold","151","Unit","Flat","","Residential","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","","1","","ROXANA RESIDENCE "
"0220220527002727","2023-08-20 12:14:24","2023-06-07 00:00:00","2024-06-06 00:00:00","Renewed","Al Barsha South Fourth","75000","75000","Free Hold","132","Unit","Flat","","Residential","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","","1","","LE GRAND CHATEAU"
"0220220529000616","2023-08-20 16:42:59","2023-06-01 00:00:00","2024-05-31 00:00:00","Renewed","Al Barsha South Fourth","27600","27600","Free Hold","49","Unit","Flat","","Residential","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","","1","","EMIRATES GARDEN I - GARDENIA"
"0220220612000284","2023-08-20 15:43:36","2023-06-13 00:00:00","2024-06-12 00:00:00","Renewed","Wadi Al Safa 5","137500","137500","Free Hold","244","Villa","Villa","4","Residential","","","IMG World Adventures","","1","","AMARANTA 2 "
"0220220703001113","2023-08-20 14:48:07","2023-06-12 00:00:00","2024-06-11 00:00:00","Renewed","Jabal Ali First","33000","33000","Free Hold","42","Unit","Flat","","Residential","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","","1","","Azizi Plaza Hotel Apartments"
"0220220717000367","2023-08-20 16:35:18","2023-07-20 00:00:00","2024-07-19 00:00:00","Renewed","Burj Khalifa","81000","81000","Free Hold","79","Unit","Flat","","Residential","Business Bay Metro Station","Dubai Mall","Downtown Dubai","","1","","BELLEVUE TOWERS"
"0220220717000367","2023-08-20 16:35:18","2023-07-20 00:00:00","2024-07-19 00:00:00","Renewed","Burj Khalifa","81000","81000","Free Hold","79","Unit","Flat","","Residential","Business Bay Metro Station","Dubai Mall","Downtown Dubai","","1","",""
"0220220722000376","2023-08-20 10:01:32","2023-08-01 00:00:00","2024-07-31 00:00:00","Renewed","Palm Jumeirah","145000","145000","Free Hold","144","Unit","Flat","","Residential","Palm Jumeirah","Marina Mall","Burj Al Arab","","1","",""
"0220220722003498","2023-08-20 18:59:02","2023-07-22 00:00:00","2024-07-21 00:00:00","Renewed","Marsa Dubai","94000","94000","Free Hold","66","Unit","Flat","","Residential","Jumeirah Beach Residency","Marina Mall","Sports City Swimming Academy","","1","","EDEN BLUE"
"0220220722003498","2023-08-20 18:59:02","2023-07-22 00:00:00","2024-07-21 00:00:00","Renewed","Marsa Dubai","94000","94000","Free Hold","66","Unit","Flat","","Residential","Jumeirah Beach Residency","Marina Mall","Sports City Swimming Academy","","1","","Studio One"
"0220220724000299","2023-08-20 18:45:07","2023-08-01 00:00:00","2024-07-31 00:00:00","Renewed","Al Hebiah Fourth","31200","31200","Free Hold","68","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","GOLF TOWER"
"0220220724000365","2023-08-20 16:19:24","2023-08-06 00:00:00","2024-08-05 00:00:00","Renewed","Wadi Al Safa 7","126500","126500","Free Hold","140","Villa","Villa","3","Residential","","","Motor City","","1","","AR II Camelia"
"0220220731000578","2023-08-20 14:37:23","2023-08-01 00:00:00","2024-07-31 00:00:00","Renewed","Hadaeq Sheikh Mohammed Bin Rashid","305000","305000","Free Hold","335","Villa","Villa","5","Residential","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","","1","","MAPLE"
"0220220801004988","2023-08-20 15:30:54","2023-08-01 00:00:00","2024-07-31 00:00:00","Renewed","Al Yelayiss 1","120000","120000","Free Hold","309","Villa","Villa","3","Residential","","","Dubai Cycling Course","","1","","REEM - MIRA OASIS COMMUNITY"
"0220220805001447","2023-08-20 14:21:34","2023-08-04 00:00:00","2024-08-03 00:00:00","Renewed","Al Mararr","37000","37000","Non Free Hold","32","Unit","Office","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0220220805003679","2023-08-20 14:55:56","2023-08-15 00:00:00","2024-08-14 00:00:00","Renewed","Wadi Al Safa 7","132000","132000","Free Hold","140","Villa","Villa","3","Residential","","","Motor City","","1","","AR II Camelia 2"
"0220220808001374","2023-08-20 11:54:11","2023-08-17 00:00:00","2024-08-16 00:00:00","Renewed","Al Thanyah Fifth","70000","70000","Free Hold","89","Unit","Flat","","Residential","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","","1","","NEW DUBAI GATE2"
"0220220811000463","2023-08-20 11:20:33","2023-08-01 00:00:00","2024-07-31 00:00:00","Renewed","Jabal Ali First","31500","31500","Free Hold","42","Unit","Flat","","Residential","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","","1","","Azizi Plaza Hotel Apartments"
"0220220814000515","2023-08-20 15:24:08","2023-08-21 00:00:00","2024-08-20 00:00:00","Renewed","Al Yelayiss 1","122000","122000","Free Hold","243","Villa","Villa","3","Residential","","","Dubai Cycling Course","","1","","REEM-MIRA COMMUNITY PH 2"
"0220220814000738","2023-08-20 14:24:34","2023-08-20 00:00:00","2024-08-19 00:00:00","Renewed","Marsa Dubai","70000","70000","Free Hold","85","Unit","Flat","","Residential","Mina Seyahi","Marina Mall","Burj Al Arab","","1","","SULAFA TOWER"
"0220220815001257","2023-08-20 15:24:51","2023-08-11 00:00:00","2024-08-10 00:00:00","Renewed","Wadi Al Safa 7","125000","125000","Free Hold","259","Villa","Villa","3","Residential","","","Hamdan Sports Complex","","1","","Serena - Casa Viva "
"0220220815005536","2023-08-20 13:48:22","2023-08-21 00:00:00","2024-08-20 00:00:00","Renewed","Me'Aisem First","28000","28000","Free Hold","46","Unit","Flat","","Residential","Damac Properties","Marina Mall","Sports City Swimming Academy","","1","","THE CRESCENT"
"0220220816000124","2023-08-20 16:27:27","2023-08-01 00:00:00","2024-07-31 00:00:00","Renewed","Marsa Dubai","108000","108000","Free Hold","88","Unit","Flat","","Residential","Marina Towers","Marina Mall","Burj Al Arab","","1","","JUMEIRAH LIVING MARINA GATE "
